,,Name,Username,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
62,,antonio.supino.165,,25098387372,"2024-01-21 20:42:12",0,"Io sono italiano tu sei ridicola se ti attacchi a una (è) che ovviamente non volevo scrive…. Ma da una che difende 2 pagliacci come te cosa vuoi pretendere…",17843241936153425,https://www.instagram.com/antonio.supino.165/,https://www.instagram.com/p/CzBkB_0o4ER/c/17843241936153425
63,,_robysia__,,7301648051,"2024-01-21 21:02:15",0,"@antonio.supino.165 “scrivere”",17989610159339237,https://www.instagram.com/_robysia__/,https://www.instagram.com/p/CzBkB_0o4ER/c/17989610159339237
64,,fragolinatrash,,26276573151,"2024-01-21 21:22:04",0,"@antonio.supino.165 si ma stai calmo amo che i problemi sono altri !!!!!!",18253154209231262,https://www.instagram.com/fragolinatrash/,https://www.instagram.com/p/CzBkB_0o4ER/c/18253154209231262
65,,antonio.supino.165,,25098387372,"2024-01-21 21:46:38",0,"@_robysia__ telefono maledetto 😂😂😂😂",17999279123521987,https://www.instagram.com/antonio.supino.165/,https://www.instagram.com/p/CzBkB_0o4ER/c/17999279123521987
66,,lucaangel536,,54562866601,"2024-01-22 12:34:52",0,"Già tu fedez al posto di un cervello hai un fungo 😂",18027690871896248,https://www.instagram.com/lucaangel536/,https://www.instagram.com/p/CzBkB_0o4ER/c/18027690871896248
67,,lalla2987,,9123932461,"2024-01-22 23:53:11",0,"@callmegaiae veramente gentile signora la festa di Halloween è nata in Irlanda e",18012888221124100,https://www.instagram.com/lalla2987/,https://www.instagram.com/p/CzBkB_0o4ER/c/18012888221124100
68,,letteriodarrigo,,3435930381,"2024-01-23 02:11:01",0,"Gli scemi del paese",18212344042277718,https://www.instagram.com/letteriodarrigo/,https://www.instagram.com/p/CzBkB_0o4ER/c/18212344042277718
69,,bambar_taormina,,254074038,"2024-01-24 18:19:15",0,"Forza Chiara, ne uscirai a testa alta. L’avvocato Steccanella, ha ben detto, che non avevi nessun bisogno di fare business con i pandori. Vi auguro tanta serenità, e come dice Federico, che vadano  a controllare tante altre cose.",18002841950139586,https://www.instagram.com/bambar_taormina/,https://www.instagram.com/p/CzBkB_0o4ER/c/18002841950139586
70,,divadelpokedex,,61323379066,"2024-01-26 20:32:05",0,"Dovevano travestirsi da Diabolik ed Eva Kant",17874166395037191,https://www.instagram.com/divadelpokedex/,https://www.instagram.com/p/CzBkB_0o4ER/c/17874166395037191
71,,anymoorais,,337525966,"2024-01-27 07:36:11",0,"@andreacapursi vestiti così, i baffi stanno già😍",18038200210655096,https://www.instagram.com/anymoorais/,https://www.instagram.com/p/CzBkB_0o4ER/c/18038200210655096
72,,andreacapursi,,1551119908,"2024-01-27 08:26:46",0,"@anymoorais trimonaaaa 😂",17900814353937005,https://www.instagram.com/andreacapursi/,https://www.instagram.com/p/CzBkB_0o4ER/c/17900814353937005
73,,da_din0,,251419031,"2024-02-02 21:23:29",0,"Siete magnifici",18057903883524194,https://www.instagram.com/da_din0/,https://www.instagram.com/p/CzBkB_0o4ER/c/18057903883524194
74,,alice2007___,,7972451599,"2024-02-05 22:20:14",0,"Il prossimo anno vestitevi da pandoro …. 🤣",17968489991546080,https://www.instagram.com/alice2007___/,https://www.instagram.com/p/CzBkB_0o4ER/c/17968489991546080
75,,franzi_cis,,4262420237,"2024-02-06 18:13:26",0,"State sul cazzo praticamente a tutti.
Non vorrei essere nei vostri panni",18015048113144212,https://www.instagram.com/franzi_cis/,https://www.instagram.com/p/CzBkB_0o4ER/c/18015048113144212
76,,bear_mao,,1550684387,"2024-02-10 21:33:04",0,"Vedrai che dopo la tempesta arriverà il sole…… finché ci sarà la salute tutto il resto non conta, ama e vivi…
Solo una cosa, vorrei in un modo che non ti immagini, un tuo autografo con dedica….e mi piacerebbe tanto farti un ritratto, astratto, ma che abbia il potere di portarti via negatività quando lo guardi. Mi piacerebbe veramente tanto, ovviamente sarebbe un mio regalo per te e la tua famiglia ❤️ 
Fammi sapere….per favore… 🫶🏼❤❤❤👏",18296353087156588,https://www.instagram.com/bear_mao/,https://www.instagram.com/p/CzBkB_0o4ER/c/18296353087156588
77,,s_possente,,58702337649,"2024-02-14 06:00:34",0,"Che Vergogna...",18032546986837110,https://www.instagram.com/s_possente/,https://www.instagram.com/p/CzBkB_0o4ER/c/18032546986837110
78,,s_possente,,58702337649,"2024-02-14 06:00:42",0,TRUFFATORI,17998824731524115,https://www.instagram.com/s_possente/,https://www.instagram.com/p/CzBkB_0o4ER/c/17998824731524115
79,,rikyriky07,,33789579034,"2024-02-14 22:27:12",0,"Super Mario ar top 😂😂😂💛❤️",17998426073523385,https://www.instagram.com/rikyriky07/,https://www.instagram.com/p/CzBkB_0o4ER/c/17998426073523385
80,,navi_oceaniche,,65061851020,"2024-02-15 19:54:12",0,Ridicoli,17914102724865897,https://www.instagram.com/navi_oceaniche/,https://www.instagram.com/p/CzBkB_0o4ER/c/17914102724865897
81,,codalee_uberfreight,,50764340721,"2024-02-16 04:25:25",0,"Belli i bimbi. Nel mirino 😍",18003980483147034,https://www.instagram.com/codalee_uberfreight/,https://www.instagram.com/p/CzBkB_0o4ER/c/18003980483147034
82,,massimo_alfonsi_dj,,8734595995,"2024-02-16 16:29:43",0,"@mizar47 👏👏👏👏👏👏👏",17843982684168992,https://www.instagram.com/massimo_alfonsi_dj/,https://www.instagram.com/p/CzBkB_0o4ER/c/17843982684168992
83,,la_sabri_83,,44987943627,"2024-02-22 14:24:35",0,Bellissimi!,18082548097433770,https://www.instagram.com/la_sabri_83/,https://www.instagram.com/p/CzBkB_0o4ER/c/18082548097433770
84,,io.arturo.cane.felice,,63004659165,"2024-02-22 19:07:22",0,Belli😍!!!!,17846778603143853,https://www.instagram.com/io.arturo.cane.felice/,https://www.instagram.com/p/CzBkB_0o4ER/c/17846778603143853
85,,mimasamim,,849644642,"2024-02-22 19:30:45",0,Obsoleto,18003642365376767,https://www.instagram.com/mimasamim/,https://www.instagram.com/p/CzBkB_0o4ER/c/18003642365376767
86,,axmori,,284174738,"2024-02-23 05:40:52",0,"Non mollate ragazzi, forza si affronta tutto e insieme si è più forti. Vi abbraccio. Voi siete questi ❤❤❤",17985368099636720,https://www.instagram.com/axmori/,https://www.instagram.com/p/CzBkB_0o4ER/c/17985368099636720
87,,f0lciaa,,60886194648,"2024-02-24 13:02:07",0,"@_robysia__ ma che commento del caxxo per sua informazione in america halloween ci si veste come pare e piace non è per forza horror quindi ci pensi un po' prima😘",18026166721942042,https://www.instagram.com/f0lciaa/,https://www.instagram.com/p/CzBkB_0o4ER/c/18026166721942042
88,,_robysia__,,7301648051,"2024-02-24 13:34:25",0,"@f0lciaa ah pensavo che eravamo in italia!!! Comunque non erano vestiti di Halloween informati tu 😂 poi lui ha fatto una storia. Andavano ad una festa. Ad Halloween si sono vestiti da Halloween. Fatti una camomilla però ☺️ era una battuta non ti ho mica trombato la moglie😂",18005354747367634,https://www.instagram.com/_robysia__/,https://www.instagram.com/p/CzBkB_0o4ER/c/18005354747367634
89,,pupetta.official.accessory,,45382762596,"2024-03-06 16:49:00",0,🔥🔥🔥🔥,18050319508602358,https://www.instagram.com/pupetta.official.accessory/,https://www.instagram.com/p/CzBkB_0o4ER/c/18050319508602358
90,,lucascubadive,,232661847,"2024-03-07 16:08:28",0,"prossimo costume di carnevale Joker e family🤡",17992130156559328,https://www.instagram.com/lucascubadive/,https://www.instagram.com/p/CzBkB_0o4ER/c/17992130156559328
91,,enniotoen,,43105076785,"2024-03-08 09:13:33",0,"Mai dire mai i passi si possono ripercorrere ..",18017004341134772,https://www.instagram.com/enniotoen/,https://www.instagram.com/p/CzBkB_0o4ER/c/18017004341134772
92,,danielacorbascio2018,,7743770640,"2024-03-11 11:50:50",0,"Ti supplico",18102123025380088,https://www.instagram.com/danielacorbascio2018/,https://www.instagram.com/p/CzBkB_0o4ER/c/18102123025380088
93,,tangqixiaobao,,285141343,"2024-03-11 16:30:34",0,"I used to really admire you and the family you created. you’re beautiful, always at the top of the fashion, the love and passion between you and Fedez, you and your husband’s love for the kids and your dog, you love between your sisters and your mom…. But after heard of the fraud, I realized money and fame are dangerous for all all of us, guess it’s hard to keep up our your luxurious life style and you have to compromise your reputation for 1m euros? It made me to question what you posted was genuine and what was not? Maybe most of them are for the likes …. I hope you slow down your work and really reflect on this, and come out as a better person.",18029986666918185,https://www.instagram.com/tangqixiaobao/,https://www.instagram.com/p/CzBkB_0o4ER/c/18029986666918185
94,,stellinaicon8,,50448758393,"2024-03-12 14:58:37",0,"@jjsacha Infatti. Allucinante.",17869326372077521,https://www.instagram.com/stellinaicon8/,https://www.instagram.com/p/CzBkB_0o4ER/c/17869326372077521
95,,fabygloomy,,392667945,"2024-03-20 13:03:18",0,"Quindi l anno prossimo ci perderemo ste foto?",18059264647487144,https://www.instagram.com/fabygloomy/,https://www.instagram.com/p/CzBkB_0o4ER/c/18059264647487144
96,,_nfalco_,,56559871166,"2024-03-21 11:58:36",0,"Super truffa family",18044813791645798,https://www.instagram.com/_nfalco_/,https://www.instagram.com/p/CzBkB_0o4ER/c/18044813791645798
97,,federica.bgy,,59583109670,"2024-03-21 20:58:24",0,"Questa foto dimostra quanto sia fake Instagram.. famiglie finte",18427538872045606,https://www.instagram.com/federica.bgy/,https://www.instagram.com/p/CzBkB_0o4ER/c/18427538872045606
98,,cippogiovanna1983,,50489551914,"2024-03-24 08:11:39",0,Funghetti,18220515766286019,https://www.instagram.com/cippogiovanna1983/,https://www.instagram.com/p/CzBkB_0o4ER/c/18220515766286019
99,,cippogiovanna1983,,50489551914,"2024-03-24 08:11:58",0,"Cane top colori wau",17950672565775476,https://www.instagram.com/cippogiovanna1983/,https://www.instagram.com/p/CzBkB_0o4ER/c/17950672565775476
100,,fede.draws,,65824001216,"2024-04-07 23:34:52",0,😢❤️,18025123706061727,https://www.instagram.com/fede.draws/,https://www.instagram.com/p/CzBkB_0o4ER/c/18025123706061727
